White Rating,Black Rating,accdiff,misdiff,blundiff,Winner
2394,2119,-1,0,0,White
2381,2249,1,-2,-2,White
2033,2368,4,0,2,Black
1885,1955,-1,0,1,White
1944,1726,-3,2,-1,White
1933,1820,0,-1,-1,White
1500,1570,0,1,-1,White
1571,1517,0,-1,-2,White
1559,1614,-7,2,-1,White
1318,1418,-4,0,-1,White
1548,1563,-1,-3,1,Black
1545,1559,-3,-1,-1,White
1266,1009,0,0,1,Black
1517,1512,3,2,-2,White
1546,1523,-3,0,0,White
1524,1414,1,1,1,Black
1385,1535,1,-2,-2,White
1304,1530,2,1,1,Black
1368,1522,1,4,-1,Black
1444,1511,3,1,2,Black
1535,1163,-2,0,1,Black
1193,1531,-2,0,2,Black
1527,1203,2,-1,-2,White
1424,1519,1,1,0,Black
1246,1503,-2,1,-1,Black
2192,2331,0,0,-1,Black
2324,2202,-4,-1,0,White
2345,2333,-1,-1,-1,White
2325,2281,-1,0,-1,White
2311,2452,-2,-2,0,White
2331,2300,3,0,0,Black
2293,2178,0,-1,-1,White
2110,2288,0,0,0,Black
2299,2263,-2,0,0,Black
2305,2310,-1,0,-2,White
1789,1800,-1,2,2,Black
1757,1792,0,2,1,Black
1803,1698,2,0,1,Black
1865,1810,-5,-1,0,White
1818,1812,0,0,1,Black
1717,1812,0,2,1,Black
1811,1828,-3,2,-1,Draw
1879,1819,-6,1,-1,White
1945,1806,4,0,2,Black
1814,1850,4,-1,0,Black
1534,1632,6,2,0,Black
1644,1642,4,2,0,Black
1317,1506,-1,1,2,Black
1326,1562,4,-4,3,Black
2134,2045,0,2,2,Black
1698,1698,-1,1,1,Black
1631,1681,-1,0,1,Black
1708,1684,1,0,0,Black
2076,1903,-2,0,-1,White
1732,1560,-2,-2,2,White
1728,1719,2,2,1,Black
1707,1768,-3,-1,-2,White
1629,1698,1,1,1,Black
1682,1826,-3,0,-1,White
1612,1673,1,0,2,Black
1663,1621,-3,-3,-1,White
1906,1701,-4,-1,2,Black
1804,2053,2,1,1,Black
1530,2053,1,0,3,Black
1567,2046,3,1,1,Black
2038,1795,-1,-1,-1,White
1732,2032,3,3,0,Black
1658,2028,5,0,1,Black
1534,2017,3,0,1,Black
1328,1563,1,0,-2,White
1273,1536,-2,0,-1,White
1153,1187,-2,0,1,Black
1155,1165,0,0,-2,White
1371,1171,-2,1,-1,White
1423,1176,0,0,-1,White
1181,1419,2,4,-1,Black
1322,1188,1,1,-2,White
1178,1118,-1,0,1,White
1197,1190,-4,1,0,White
1206,1113,-2,3,4,Black
1131,1221,-4,-1,-1,White
1761,1832,-1,0,-1,White
1800,1818,1,-2,2,Black
1809,1717,-2,-2,1,White
1602,1803,6,-3,2,Black
1413,1801,2,0,3,Black
2599,2442,9,0,1,White
2432,2429,2,-1,1,Black
2414,2478,-2,-2,0,White
2398,2436,-2,-1,-1,White
2381,2451,1,0,-3,White
2395,2365,1,0,2,Black
2307,2324,-3,-1,-1,White
1310,1376,-1,-1,0,Black
1680,1317,-1,0,-1,White
1695,1702,5,-1,1,Black
1400,1516,-3,0,-1,White
1362,1400,-1,-1,-1,White
1531,1303,0,0,2,Black
1231,1626,-2,-1,-1,White
1219,1313,-2,1,2,Black
1272,1234,0,-1,1,Black
2075,2101,-3,1,0,Black
1868,2091,2,0,1,Black
2080,1870,-3,-2,1,White
1873,2068,2,2,1,Black
2042,2039,-1,0,0,White
2032,2071,1,-2,-1,White
2040,2038,-1,-1,0,White
2104,2068,-4,0,0,White
2066,2088,0,-1,1,Draw
2055,1983,-1,0,-1,White
1563,1224,0,0,-3,White
1120,1220,-5,-1,0,White
1500,1418,-4,1,-2,White
1500,1772,2,1,1,Black
1502,1502,-2,-1,-1,White
1583,1866,2,1,1,Black
1294,1272,-1,0,-1,Black
1637,1670,1,3,-1,Black
1623,1660,1,-3,3,Black
1671,1653,1,2,1,Black
1686,1702,1,2,1,Black
1784,1695,0,-3,0,White
1694,1668,3,-1,1,Black
1653,1680,-1,2,1,Black
1143,1229,-1,0,-1,Black
1441,1802,3,0,2,Black
1852,1512,1,-3,4,Black
1512,1993,5,0,1,Black
1993,1512,-2,0,-1,White
1595,1512,8,0,0,Black
1512,1595,-4,-1,0,White
1321,1338,0,1,2,Black
1197,1336,4,0,2,Black
1372,1346,2,0,0,White
1355,1467,0,0,2,Black
1832,1845,0,-2,-1,White
2115,2037,2,-2,-2,White
2051,2083,3,1,1,Black
2004,2037,0,2,1,Black
2083,2024,-2,-3,0,White
1645,1611,1,0,0,White
1921,1947,3,-2,1,Black
1973,1926,2,-3,0,White
1877,1929,6,3,-2,White
1894,1936,-5,0,0,White
1944,1926,-1,2,3,Black
1758,1759,-2,-1,1,Draw
1630,1700,-1,1,0,Black
2199,2148,2,2,-4,Black
1579,2198,0,0,0,Black
2204,2181,0,3,1,Black
2214,2231,2,3,1,Black
2364,2223,-1,0,-1,White
1274,1506,2,2,0,Black
1343,1233,6,-4,-2,White
1392,1312,0,-1,1,Black
1553,1424,-9,1,0,White
1570,1691,1,0,2,Black
1928,1917,6,1,0,Black
1927,1381,-1,0,-2,White
1740,1517,2,-3,-2,White
1545,1731,3,-1,1,Black
1532,1717,3,0,0,Black
1527,1741,-2,-1,0,White
1724,1577,0,-2,-1,White
1543,1707,0,1,1,Black
1670,1894,0,3,1,Black
1703,1808,0,0,2,Black
1491,1483,-2,1,-2,Draw
1424,1452,0,2,0,Black
1422,1441,0,0,1,Black
1991,1632,-1,0,3,Black
1758,1917,2,1,1,Black
1767,1855,2,0,1,Black
1492,1429,0,1,0,Black
1502,1495,-2,0,-2,White
1500,1460,2,0,2,Black
1467,1479,-3,1,0,White
1954,1872,1,-1,0,Draw
1884,1814,3,1,1,Black
1843,1891,-1,0,-1,White
1890,1906,-1,2,0,Black
1899,1803,0,1,-2,White
1843,1894,3,0,1,Black
1679,1770,1,-1,0,Black
1775,1672,-1,-2,0,Draw
1753,1803,-2,-1,0,White
1714,1734,1,0,2,Black
1725,1509,-2,-1,-1,White
1957,1733,-3,-1,-2,White
1728,1691,5,2,1,Black
1679,1484,-1,0,-1,White
1752,1733,-4,-1,1,White
1813,1756,0,-2,-1,White
1869,1724,1,0,0,White
1727,1627,2,-4,3,Draw
1750,1715,0,-1,2,Black
1707,1637,-2,0,-2,White
1694,1755,-7,-1,-1,White
1683,1708,-1,-3,0,White
1692,1756,0,1,1,Black
1707,1703,-2,2,-4,White
1862,1698,0,-3,-2,Draw
2251,2238,1,0,1,Black
1911,1906,3,-1,0,Black
1898,1975,0,0,-1,White
1894,1892,0,1,1,Black
1885,1861,-1,0,-1,White
1899,1764,3,-2,1,Black
1929,1891,0,-2,2,Black
1877,1884,0,1,-1,Black
1331,1296,-2,-1,-1,White
1887,1930,-1,-1,-1,White
1820,1922,0,2,1,Black
1919,2034,-1,0,1,Draw
1743,1913,-1,0,1,Black
1921,2020,1,1,3,Black
2010,1929,2,-3,-1,White
1830,1943,-3,0,0,White
1935,1838,0,-1,-1,White
1824,1950,0,1,-2,White
1954,1820,1,1,1,Draw
2018,1957,-1,0,-1,White
1967,1982,1,2,0,Black
1960,2062,-2,-2,-1,White
1996,2000,0,1,1,Black
1331,1500,1,-1,2,Black
1420,1506,2,1,2,Black
1893,2305,-2,3,0,Black
2054,2307,-4,0,-2,Black
2208,2238,0,3,-3,White
2278,2201,-3,0,0,Black
2284,2205,-1,0,-2,White
2199,2207,-1,1,0,White
2199,2239,0,0,0,Draw
2259,2192,-1,1,2,Black
2186,2210,-1,0,-1,White
2197,2191,0,-2,-1,White
2185,2198,2,0,-1,White
1984,1841,1,0,0,Black
2007,2030,3,-1,1,Black
2243,2214,5,-4,0,Black
2150,2239,-4,1,-3,Black
2175,2232,-1,0,-1,White
2137,2240,0,-1,-1,White
1875,1614,-1,-1,-1,White
1854,1925,1,3,0,Black
1935,1958,-2,-1,-1,White
1725,1928,0,0,2,Black
1683,1922,3,1,1,Black
1972,2002,2,0,-3,White
1168,1194,-2,-4,1,Draw
1848,1840,-1,-2,0,White
1517,1631,1,-2,-2,White
1570,1554,0,0,-1,White
1491,1546,0,0,2,Black
1577,1550,-2,2,2,Black
1403,1540,3,-1,1,Black
1584,1552,-4,2,-2,White
1564,1594,0,1,1,Black
1540,1578,3,-1,-1,White
1693,1604,-2,0,-2,White
1603,1593,0,1,1,Black
1525,1645,1,-2,0,White
1655,1319,-3,0,3,Black
1624,1659,5,1,-1,Black
1511,1515,-3,0,2,Black
1165,1321,3,0,1,Black
2099,2015,-1,-1,4,Black
2107,2317,1,2,1,Black
2445,2070,2,-3,-1,White
2101,1662,1,1,-2,White
2128,2100,-2,-3,0,Draw
1762,1780,3,0,1,Black
1733,1727,-1,0,-2,White
1719,1735,2,-1,-1,White
1921,1517,-2,-4,0,White
1902,1469,-4,0,-1,White
1898,1377,-4,-1,-1,White
1896,1252,-2,0,-1,White
1500,1709,-2,-3,0,Black
1507,1190,-4,-1,0,White
1452,1454,-2,3,-1,Draw
1414,1468,-2,-2,-1,White
1735,1909,1,-2,-1,White
1813,1901,1,-1,2,Black
1415,1339,1,1,-3,White
1001,1722,0,1,0,Black
1487,1462,0,0,0,Black
1487,1253,-2,-1,-2,White
1748,1788,0,1,0,Black
1634,1764,0,3,-1,Draw
1765,2157,0,1,1,Black
2110,1768,-2,-1,-1,White
2193,1769,-1,0,-1,White
1746,1794,-4,-2,1,White
1787,1675,-3,0,-2,White
1787,956,-1,0,-1,White
1860,1942,2,3,2,Black
2218,2039,3,0,-2,White
2193,2262,1,-1,0,White
2306,2165,1,-1,1,Black
1274,1233,-1,-1,-1,White
1465,1274,1,2,0,Black
1583,1692,-2,-3,0,White
1619,1498,2,-2,3,Black
1611,1534,-3,0,0,White
1632,1464,2,0,1,Black
1974,1960,-4,0,-1,Draw
1896,1984,-2,0,-1,White
1906,1590,-2,0,0,Black
1621,1550,3,-2,0,Draw
1615,1609,0,-1,-1,White
1901,1933,2,-1,-1,White
2006,1942,-2,-2,-1,White
1939,1596,0,1,0,White
2062,1924,0,0,2,Black
1917,1788,1,0,0,White
1864,1907,2,0,3,Black
1901,1733,-4,-1,-1,White
1891,1845,1,0,-1,White
1711,1885,8,-1,1,Black
1620,1495,-5,0,-1,White
1639,1450,2,-1,1,White
1706,1636,-1,3,0,Black
1686,1536,2,0,-1,White
1113,1419,6,-3,1,Black
1500,1407,-1,3,0,Black
1485,1427,1,0,-1,White
1171,1747,2,0,1,Black
1171,1678,3,0,1,Black
1745,1171,-1,-1,-2,White
1808,1815,-1,1,-3,White
1717,1798,-1,1,1,Black
1792,1587,-1,-3,0,White
1786,1805,-2,0,-1,White
1799,1602,-3,-1,0,White
1629,1601,0,2,-3,White
1657,1618,-2,0,1,Black
1625,1606,3,0,2,Black
1606,1626,-1,-2,1,Draw
1588,1596,3,0,2,Black
1602,1585,1,3,1,Black
1605,1573,1,1,0,Black
1582,1596,-3,1,1,Black
2025,1850,0,0,0,White
2031,2307,1,3,0,Black
2302,2036,-4,-2,0,White
2155,2220,0,-1,2,Black
2220,2212,0,1,-1,Draw
2145,2203,-1,3,1,Black
2097,2193,-5,-2,0,White
2192,2284,2,1,0,Black
2186,2158,-2,-1,-1,Black
2197,2144,1,-1,2,Black
2214,2297,4,3,0,Black
2070,2500,-1,1,2,Black
1770,2499,-1,1,3,Black
1599,1587,0,1,0,Black
1547,2112,-1,-4,1,Black
1554,2104,4,4,-2,Black
1766,2097,0,-1,1,Black
1650,2094,3,2,0,Black
2088,1726,-5,0,-1,White
1751,2081,1,2,1,Black
1799,2054,2,0,2,Black
1625,1638,0,1,3,Black
1207,1214,0,0,2,Black
1319,1196,-1,0,-1,White
1677,1658,-1,-2,-3,White
1076,1302,-1,2,1,Black
1194,1217,-2,0,-2,White
1434,1330,1,1,1,Black
1467,1273,2,1,1,Black
1771,1593,0,1,-1,White
1764,2100,3,0,0,White
1772,1628,4,-1,0,Black
1767,1695,0,-1,1,White
1587,1764,3,1,1,Black
1771,1695,-1,1,0,Black
1740,1766,-2,-1,0,Black
1867,1508,2,1,1,Black
1913,1485,1,1,1,Black
1601,1560,6,-4,4,Black
1625,1829,1,1,2,Black
1619,1648,0,-2,0,White
1656,1728,1,-1,2,Black
2022,1662,-3,-3,3,Black
1588,1653,2,-1,2,Black
1610,1582,-4,-1,-2,White
1712,1714,4,2,0,Black
1714,1845,0,0,-1,White
1704,1655,-2,0,-1,White
1766,1690,2,0,1,Black
1638,1702,-3,0,-1,White
2211,1900,-3,-2,0,White
2070,2203,4,3,1,Black
2196,2030,3,-3,-1,White
2290,2205,1,0,0,White
1966,2214,2,0,2,Black
2232,2081,1,-1,2,Black
2169,2221,-4,-1,1,Black
1998,2196,3,3,0,Black
2186,2023,-2,0,-1,White
2078,2191,6,-1,0,Black
2175,2103,-1,0,-1,White
2195,2167,-1,0,-1,White
2053,2178,-2,2,1,Black
2148,2171,-1,1,-2,White
1918,1888,0,0,0,Black
1744,1612,1,1,2,Black
1948,1921,0,2,-2,White
1926,1925,-4,-1,-1,White
1450,1452,-3,0,2,Black
1344,1365,1,-1,3,Black
1336,1241,-1,1,-1,White
1346,1351,1,1,1,Black
1339,1221,-4,0,-1,White
1269,1330,-2,1,1,Black
1260,1321,4,1,1,Black
1032,1318,2,2,1,Black
1310,1207,6,-1,0,White
1359,1320,2,3,0,White
1313,1178,-2,0,-1,White
1579,1745,1,0,1,Black
1737,2185,0,0,2,White
2069,1733,0,-1,0,Black
1832,2148,1,0,2,Black
2136,1769,-1,-4,0,White
2117,1866,-4,1,-1,White
1888,2092,-1,3,1,Black
2192,2034,-2,-2,0,White
1821,1955,0,1,1,Black
1848,1923,-1,0,1,Black
1899,1900,1,0,0,Black
1827,1766,1,-1,3,Black
2129,2045,0,-1,-1,White
1185,1180,0,0,1,White
1192,1226,2,1,1,Black
1988,1967,-1,2,0,White
1700,1689,0,1,2,Black
1621,1676,-6,0,0,White
2330,1612,-5,2,-1,White
2325,1837,-3,-1,-1,White
2299,1928,-1,-1,-1,White
2130,2323,-4,-1,0,White
2004,2032,0,-1,-2,White
1928,1982,-1,-2,1,Black
1978,2000,-3,-1,-1,White
1983,1980,0,-2,-1,White
1989,1865,-5,0,0,White
2010,2005,2,-1,-2,White
1965,2146,-5,-1,0,White
2283,1955,1,1,1,Black
1946,2097,-3,0,-1,White
1838,1941,1,0,1,Black
1935,1932,-3,-2,0,White
1931,1801,-6,0,-1,White
1924,1902,0,0,-1,White
1917,1972,-2,0,-1,White
1453,1916,2,0,1,Black
1907,1987,-3,-2,-1,White
1908,1808,0,2,0,Black
1788,1802,1,1,0,Black
1804,1772,-1,-1,0,Draw
1778,1810,-1,0,-2,White
1852,1803,0,-1,3,Black
1809,1770,3,-1,2,Black
1855,2147,4,1,0,Black
2215,2147,-7,0,0,White
2147,2506,0,0,0,Draw
1925,2085,-1,0,0,Black
1733,1914,5,1,0,Black
1773,1852,5,3,-1,Black
1477,1655,-2,-2,4,Black
1559,1619,0,1,1,Black
1802,1841,-2,-1,-1,White
1485,1276,1,0,-2,White
1289,1596,1,-1,3,Black
1772,1681,2,0,0,Black
1676,1442,-3,-1,-1,White
1661,1739,-4,-1,0,White
1753,1646,3,0,0,Black
1509,1638,1,0,1,Black
1618,1870,-1,0,-2,White
1605,1612,-4,1,0,White
1443,1598,2,1,0,Black
1645,1584,4,0,0,Black
1709,1549,-1,1,2,Black
1487,1550,-4,0,-1,White
1745,1719,-3,0,1,White
1762,1851,-3,-1,2,White
1958,1887,-8,3,1,White
1935,1970,-2,-3,1,White
1940,1861,-1,0,-2,White
1912,1922,-3,1,1,Black
1806,1908,3,3,-2,Black
1903,1819,0,-2,-1,White
1393,1375,-1,-2,0,White
1306,1400,-1,0,1,Black
1632,1635,4,-3,-1,Black
1062,1648,0,0,0,Black
1862,1804,-2,2,0,Black
1793,1838,-1,2,-3,White
2148,1899,1,-3,0,White
1627,1535,0,3,2,Black
1643,1543,1,-4,3,Black
1643,1429,9,1,0,Black
1658,1590,-1,-1,3,Black
2062,2026,-2,-3,0,White
2068,2047,0,0,2,Black
1875,2065,0,1,1,Black
1858,2062,2,0,1,Black
2058,1898,-7,2,-1,White
1759,2056,2,1,0,Black
1868,2051,3,2,0,Black
2049,1823,0,-2,0,White
2344,2463,0,0,-1,White
2371,2334,2,-1,1,Black
2323,2324,0,-1,-1,White
2387,2332,2,-2,-2,White
2537,2337,1,2,-1,White
2342,2534,1,1,-1,Black
2531,2348,0,-2,-1,White
1645,1654,2,-2,0,White
2365,2119,2,0,-2,White
1912,2131,1,1,1,Black
1730,1752,2,0,-1,White
1701,1711,2,-1,-2,White
1707,1659,-1,0,0,White
1692,1665,3,1,1,Black
1587,1626,1,1,0,Black
1622,1689,-2,2,-1,White
1740,1884,-3,0,-1,White
1857,1833,0,-1,-1,White
1800,1851,2,1,2,Black
1754,1835,4,1,1,Black
1543,1752,-4,-1,3,Black
2075,2016,-4,-1,3,Black
2000,2033,3,-2,0,White
1980,1994,1,2,0,Black
1995,1940,-2,-1,1,Draw
2067,1991,-1,-2,0,White
1996,2064,0,2,1,Black
1835,1982,6,0,-1,Black
1674,1591,0,1,-2,Black
1594,1579,-3,0,3,Black
1541,1569,0,2,1,Black
1557,1555,-1,-2,-1,White
1569,1567,0,-1,1,Black
1566,1582,1,2,-3,White
1569,1563,-3,0,0,White
1560,1433,1,0,-1,White
1320,1553,1,4,0,Black
1548,1298,0,-1,-2,White
2235,2056,2,0,2,Black
2269,2018,-2,2,0,Black
2057,2255,2,2,1,Black
1622,2247,1,0,1,Black
2153,2271,0,1,1,Black
2312,2201,0,-4,3,Black
1816,1689,-4,0,-2,White
1496,1813,0,1,2,Black
1817,1904,-1,0,-1,White
1811,1696,-3,0,-1,White
1336,1810,1,2,1,Black
1813,2076,4,1,1,Black
1632,1824,1,-2,-1,White
1834,1774,-1,0,2,Black
2074,2109,0,0,2,Black
1758,2071,1,1,1,Black
1918,2064,1,0,-1,Black
2056,1982,0,-1,-1,White
2060,1992,-1,-1,0,White
1935,2075,1,-3,-1,White
2067,1972,0,1,0,White
2451,2419,1,0,0,Draw
2306,2407,-1,-1,-1,Black
2341,2420,-3,-1,0,White
2432,2386,2,3,-1,Black
2368,2427,-2,-1,2,Black
1868,1869,5,1,1,Black
1904,1776,0,0,1,Black
1321,1377,-6,1,-1,White
1717,1966,1,0,-1,Black
1728,1835,0,0,2,Black
1728,1712,3,-1,2,Black
1928,1952,1,1,2,Black
1942,1938,-4,-1,-1,White
1949,1931,-2,0,2,Black
1917,1998,-1,0,-2,White
1908,1866,0,-1,0,White
1782,1891,-1,1,1,Black
1888,1880,3,0,1,Black
1870,1850,-1,-1,-1,White
1895,1500,0,0,0,White
1895,1745,2,2,-1,White
1500,1895,2,1,1,Black
1794,1895,-4,0,-2,Black
1895,2332,-4,0,-1,White
1895,1923,-4,-1,0,White
1866,1956,-2,-1,-1,White
1586,1724,1,-2,-1,White
1513,1604,-2,0,-2,White
1543,1721,-2,1,-4,White
1512,1548,-3,1,1,Black
1520,1692,-3,1,2,Black
1470,1469,4,1,1,Black
1717,1710,3,0,0,Black
895,1038,1,4,-2,Black
1498,1791,3,2,1,Black
1281,1624,6,1,0,Black
1597,1163,-1,0,-1,White
1140,1594,3,2,0,Black
1555,1525,1,0,1,Black
1009,1468,1,3,1,Black
1051,1148,0,1,2,Black
1055,1416,1,-1,2,Black
1954,2158,4,1,0,Black
2151,1696,-3,-1,-1,White
1853,2229,-2,0,-1,White
1859,2212,4,1,1,Black
1920,2194,3,1,1,Black
2092,2147,3,0,1,Black
2094,2024,-3,0,-1,White
1543,2087,2,0,2,Black
1952,2021,1,1,1,Black
1196,1162,-1,2,-3,White
1500,1584,0,3,1,Black
1522,1602,0,2,0,Black
1635,1602,-1,-1,1,White
1610,1606,1,-1,2,Black
2190,2147,-1,-1,-1,White
2181,2164,1,0,1,Black
2134,2187,4,0,-3,White
2111,2052,2,-2,1,White
1896,2097,0,0,1,Black
2081,2065,-1,-1,0,Black
2037,1982,-1,-1,-1,White
2021,1998,5,-2,-2,Black
1863,2013,2,-1,0,Draw
2108,2109,3,1,0,Black
1715,1941,4,3,0,Black
1937,1612,-4,-1,0,White
1921,1761,-1,-3,0,White
1913,1781,-2,-1,-1,White
1907,1725,-2,-1,-1,White
1626,1897,4,1,1,Black
2446,2324,4,-1,-2,White
2201,2434,-2,6,0,Black
2414,2289,-1,2,-3,White
2403,2326,3,1,1,Black
2301,2166,-3,2,0,White
2170,2269,1,1,2,Black
2258,2342,2,1,-1,Draw
1611,1589,2,1,-1,White
1952,1573,-4,-1,2,Black
1580,1759,0,0,1,Black
1659,1591,-5,-1,-1,White
1571,1752,0,1,-2,White
1677,1566,1,0,0,Draw
1892,1541,1,1,1,Black
1551,1672,2,0,1,Black
1654,1562,2,-2,-2,White
1803,1855,-6,1,0,White
1887,1384,2,0,0,Black
1086,1079,-4,0,-2,White
1095,1246,1,0,1,Black
1525,1535,2,0,2,Black
2061,2022,0,1,0,Black
2015,2006,0,-1,-2,White
1970,2027,-7,1,-1,White
2020,2030,2,-2,-1,White
2014,1986,-1,-2,-2,White
2056,2019,5,1,0,Black
1924,2017,2,1,-1,Draw
1592,1606,-3,-2,3,Black
1323,1542,5,-1,1,Black
1767,1588,0,0,-2,White
1551,1577,-2,-3,0,White
1616,1549,-2,-1,0,White
1350,1486,3,0,1,Black
1353,1683,2,-1,3,Black
1600,1564,-3,-1,2,Black
1514,1617,0,1,0,White
1606,1525,-2,3,-3,White
2289,2175,-1,1,0,Draw
2261,2167,0,1,1,Black
2382,2170,1,-1,1,White
2172,2130,-3,-1,-1,White
2141,2160,0,-1,1,Black
2146,2161,1,-1,0,Draw
2073,2156,0,0,2,Black
1361,1206,1,0,-2,Black
1207,1124,3,1,1,Black
1369,1200,-1,0,-1,White
1610,1697,3,-1,-2,White
1602,1711,2,2,-3,White
1673,1681,-3,-1,-1,White
1775,1704,2,3,0,Black
1301,1204,2,3,-1,White
1196,1198,3,-1,0,Black
1238,1217,3,1,-3,White
2013,2001,1,1,-2,Draw
1911,2007,0,1,1,Black
1991,1932,-2,-2,-1,White
1624,1599,2,2,1,Black
1630,1661,2,0,1,Black
1570,1637,0,-1,0,White
1715,1667,-2,0,-3,White
1470,1301,3,2,-1,White
1476,1280,3,0,2,Black
1468,1318,-7,-1,0,White
1236,1473,1,4,1,Black
1264,1466,1,-2,3,Black
1338,1487,-1,1,0,White
1555,1521,0,0,-1,White
1551,1271,-2,0,-1,White
1561,1528,0,1,-2,White
1551,1550,1,0,1,Black
1842,1817,1,1,2,Black
1775,1813,0,-1,2,Black
1531,1518,-4,0,-2,White
1502,1502,-1,1,0,White
1619,1596,-2,0,1,Black
1708,1838,3,-1,-1,Black
1847,1944,5,1,0,Black
1842,1618,-2,-3,-1,White
1868,1568,0,2,1,Black
1441,1578,0,-1,2,Black
1544,1466,1,0,0,Black
1626,1592,1,4,-1,Black
1640,1579,3,0,1,Black
1537,1596,0,-2,-2,White
1607,1497,-1,3,2,Black
1465,1442,0,3,1,White
1376,1395,-4,1,-1,White
1368,1342,0,1,1,Black
1310,1325,-2,2,2,White
1279,1243,0,0,-2,White
2051,2048,1,0,1,Black
1988,2023,2,0,2,Black
1930,1964,1,0,1,Black
1929,1918,-1,0,-1,White
1995,1964,1,-2,-1,White
1920,1920,0,0,-1,White
1999,1571,-2,0,-1,White
1901,1981,-5,4,3,Black
1972,1888,-1,-4,0,White
1965,1984,-6,0,-1,White
1977,1852,0,-1,0,White
1968,1965,4,0,0,Black
1870,1957,0,-2,0,Black
1950,1815,-2,0,-1,White
1238,1452,-1,3,1,Black
1500,1010,-3,0,-1,White
1001,999,0,-1,0,White
1212,1433,-2,-3,3,White
1483,1542,-1,0,-2,White
1480,1545,1,0,1,Draw
1735,1732,-1,0,0,White
1977,1792,0,-1,-2,White
1786,1800,-3,-2,0,White
1814,2038,3,-2,3,Black
1809,2058,3,1,1,Black
1157,1458,9,1,0,Black
1171,1119,4,-1,-2,Draw
1486,1500,2,-2,1,White
1761,1712,0,1,1,Black
1768,1669,-1,-2,4,Black
1770,1763,1,2,-1,Black
1532,1906,-2,0,0,Draw
1531,1904,1,0,1,Black
1758,1542,-2,0,-2,White
2123,2186,-1,1,-1,White
2058,2054,-7,1,-1,White
1882,2005,4,-1,1,Black
1981,2140,-1,0,-2,White
1931,1955,-2,0,-2,White
1879,1914,-3,-1,3,Black
1860,2156,0,-1,-2,White
1500,1511,-1,-2,-1,White
1536,1528,-3,-1,-1,White
2111,1878,-1,-2,0,White
1898,1747,-3,1,0,White
1416,1211,0,-2,-1,White
1771,1685,-1,2,-3,White
1745,1772,-1,-1,0,White
2274,2262,4,0,0,Black
2286,2236,1,0,1,Black
2218,2127,-3,-1,-1,White
2084,2203,5,0,1,Black
2016,2189,4,0,1,Black
2175,2019,-1,-2,0,White
1539,1531,-1,-2,0,White
1267,1225,0,0,4,White
1235,1258,-1,0,-1,White
1443,1405,-1,0,-1,White
1403,1275,0,-1,-1,Draw
1404,1411,-3,0,1,Black
1372,1260,-5,-2,1,White
1383,1392,1,0,2,Black
1591,1472,8,-3,-2,White
898,1639,3,2,-3,White
2069,2228,-1,0,1,Black
1808,1817,-3,-1,2,Black
1830,1919,0,-1,3,Black
1869,1883,-2,2,-1,Black
1859,1775,2,0,-1,Draw
1596,1598,1,0,1,Black
1586,1595,1,0,-1,White
1500,1580,-1,2,2,Black
1571,1473,2,1,-1,White
1557,1558,3,0,1,Black
1545,1533,-5,2,-3,White
1544,1559,1,-1,0,White
1559,1542,1,0,-2,White
1548,1464,0,0,-2,White
1307,1393,1,-1,0,White
1371,1491,0,0,-1,White
1386,1266,1,0,0,White
1897,1027,0,1,-2,White
1966,1956,1,0,1,Black
2133,1957,3,0,1,Black
2020,2001,3,3,0,Black
1632,1328,0,0,1,Black
1279,1246,1,-1,-1,White
1931,1935,-1,1,1,Black
2159,2203,1,0,0,Draw
2194,2065,-1,0,-3,White
2168,2134,-3,0,-2,White
1871,2068,4,2,0,Black
1829,1815,-2,1,-1,White
2247,1776,8,-4,1,Black
1405,1569,-2,0,1,Black
914,929,1,-1,-2,White
2191,1882,1,-2,-1,White
1884,2189,3,0,1,Black
1854,2186,0,-1,4,Black
2197,1850,1,1,2,Black
1934,1894,-4,0,3,Black
1899,1950,1,0,2,Black
1912,1904,-1,-1,-1,White
1910,1921,2,-1,-1,Black
1949,1909,1,-1,1,Draw
1942,1914,-1,-2,0,White
1905,2199,2,-1,2,White
1911,1911,-3,-3,3,White
1916,1947,1,2,2,Black
1978,1909,0,1,-1,Black
1710,1718,2,-2,-1,White
1727,1793,0,2,1,Black
1736,1434,-2,1,1,Black
2089,1707,4,-1,-1,Black
1694,2038,1,0,2,Black
1269,1212,-4,-1,0,White
1340,1328,2,0,2,Black
1386,1352,1,2,-1,White
1371,1387,0,1,0,White
1527,1507,2,3,0,Black
1524,1496,3,-3,3,Black
2165,2132,1,-1,-1,White
2138,2178,0,0,-3,White
2173,2141,1,1,-3,White
2174,2061,0,-3,-1,White
2394,2177,-2,2,-2,White
1928,1500,-2,0,1,White
1894,1694,2,-1,-2,White
1902,1904,-1,0,-1,White
1143,1113,3,-3,0,White
1580,1819,1,2,1,Black
1206,1208,2,-1,3,Black
1339,1432,-2,0,-1,White
1442,1454,-2,2,-2,Black
1583,1586,0,1,-2,White
1855,1789,2,-2,0,White
1773,1842,-2,1,1,Black
1830,1737,-3,-1,-1,White
1829,1830,1,-2,-2,White
1809,1862,-1,0,-4,White
1825,1769,3,-1,1,Black
2000,1938,-2,3,-1,Black
2124,1947,0,-1,-1,White
2422,1948,-2,1,0,White
2157,1951,-5,-1,0,White
1956,2004,5,-2,2,Black
1957,2379,1,2,0,Black
